0.07185059,-0.4550537,9.80521,
0.06706055,-0.4550537,9.79563,
0.04790039,-0.483794,9.75252,
0.07664063,-0.4742139,9.80521,
0.05269043,-0.4358936,9.829161,
0.06706055,-0.4694239,9.79084,
0.07664063,-0.4215235,9.79563,
0.04790039,-0.4263135,9.77168,
0.03832031,-0.4694239,9.78126,
0.06227051,-0.4646338,9.74773,
0.07185059,-0.4311035,9.80521,
0.05748047,-0.4790039,9.800421,
0.03353028,-0.4502637,9.77647,
0.05748047,-0.4502637,9.81,
0.04790039,-0.4358936,9.77168,
0.05748047,-0.4598438,9.81,
0.05269043,-0.4167334,9.78126,
0.07664063,-0.4502637,9.78126,
0.09101075,-0.4598438,9.78126,
0.05269043,-0.4598438,9.79084,
0.04790039,-0.4694239,9.77168,
0.06227051,-0.4454736,9.78126,
0.04311035,-0.4215235,9.800421,
0.07664063,-0.4694239,9.78605,
0.06227051,-0.4646338,9.81,
0.08143067,-0.4742139,9.77647,
0.06706055,-0.4454736,9.766891,
0.07185059,-0.4502637,9.78605,
0.04311035,-0.4790039,9.78126,
0.06227051,-0.4598438,9.79084,
0.05269043,-0.4502637,9.77168,
0.07185059,-0.4358936,9.81,
0.04790039,-0.4406836,9.733359,
0.03353028,-0.4598438,9.800421,
0.06706055,-0.4790039,9.75731,
0.06706055,-0.4406836,9.800421,
0.06227051,-0.4454736,9.79084,
0.03832031,-0.4694239,9.75731,
0.05269043,-0.4550537,9.77647,
0.06706055,-0.4742139,9.800421,
0.05748047,-0.4598438,9.78605,
0.06706055,-0.4694239,9.80521,
0.07664063,-0.4215235,9.79084,
0.06227051,-0.4646338,9.79563,
0.07664063,-0.4167334,9.800421,
0.0862207,-0.4454736,9.75731,
0.07185059,-0.4550537,9.79563,
0.05269043,-0.4502637,9.78605,
0.05269043,-0.4167334,9.79563,
0.01916016,-0.4694239,9.77168,
0.01437012,-0.4790039,9.800421,
0.06227051,-0.4550537,9.77168,
0.05269043,-0.4311035,9.800421,
0.04311035,-0.4263135,9.80521,
0.04311035,-0.4263135,9.79563,
0.04790039,-0.4406836,9.814791,
0.06227051,-0.4263135,9.78126,
0.06706055,-0.4598438,9.81,
0.05269043,-0.4311035,9.79563,
0.0239502,-0.4358936,9.77168,
0.06227051,-0.4454736,9.78605,
0.06227051,-0.4454736,9.77647,
0.05748047,-0.4406836,9.800421,
0.05748047,-0.4646338,9.79563,
0.06706055,-0.4742139,9.77168,
0.04311035,-0.4263135,9.77647,
0.05269043,-0.4311035,9.79563,
0.08143067,-0.4550537,9.79084,
0.05748047,-0.4358936,9.77168,
0.04790039,-0.4358936,9.766891,
0.05269043,-0.4263135,9.800421,
0.05269043,-0.4167334,9.800421,
0.07664063,-0.4406836,9.78605,
0.07185059,-0.4406836,9.79563,
0.06227051,-0.4167334,9.77168,
0.05748047,-0.4311035,9.766891,
0.06227051,-0.4550537,9.77168,
0.05748047,-0.4550537,9.79563,
0.06706055,-0.4550537,9.78126,
0.05748047,-0.4263135,9.81,
0.03353028,-0.4646338,9.77647,
0.06706055,-0.4502637,9.78126,
0.06706055,-0.4263135,9.77168,
0.07185059,-0.4263135,9.79563,
0.0862207,-0.4263135,9.79084,
0.06227051,-0.4311035,9.77647,
0.07664063,-0.4311035,9.77647,
0.03353028,-0.4215235,9.77647,
0.02874023,-0.4023633,9.814791,
0.04311035,-0.4215235,9.77647,
0.08143067,-0.4358936,9.78126,
0.07664063,-0.4646338,9.766891,
0.04311035,-0.4023633,9.800421,
0.06227051,-0.4550537,9.78605,
0.07664063,-0.4598438,9.800421,
0.07664063,-0.4454736,9.78126,
0.05748047,-0.4406836,9.77647,
0.02874023,-0.4406836,9.79563,
0.06706055,-0.4502637,9.79563,
0.05748047,-0.4598438,9.78605,
0.07185059,-0.4311035,9.79084,
0.07185059,-0.4358936,9.80521,
0.05269043,-0.4215235,9.79563,
0.06706055,-0.4215235,9.78605,
0.04790039,-0.4454736,9.78605,
0.05748047,-0.4263135,9.80521,
0.03832031,-0.4454736,9.79563,
0.0862207,-0.4406836,9.82437,
0.05748047,-0.4550537,9.77168,
0.04311035,-0.4790039,9.79084,
0.05269043,-0.4550537,9.78605,
0.04790039,-0.4550537,9.829161,
0.07185059,-0.4502637,9.79084,
0.03832031,-0.4550537,9.79084,
0.04790039,-0.4406836,9.79563,
0.08143067,-0.4119434,9.800421,
0.05748047,-0.4311035,9.79084,
0.05748047,-0.4023633,9.81,
0.0862207,-0.4598438,9.800421,
0.05748047,-0.4263135,9.800421,
0.04790039,-0.4454736,9.77168,
0.07664063,-0.4119434,9.78605,
0.04790039,-0.4358936,9.79563,
0.05269043,-0.4550537,9.79563,
0.04311035,-0.4598438,9.80521,
0.05269043,-0.4167334,9.74294,
0.06227051,-0.4119434,9.79084,
0.08143067,-0.488584,9.77647,
0.05748047,-0.4550537,9.766891,
0.06227051,-0.4550537,9.800421,
0.06706055,-0.4311035,9.81,
0.05269043,-0.4502637,9.77647,
0.03353028,-0.4215235,9.79563,
0.02874023,-0.4742139,9.77647,
0.05748047,-0.4167334,9.80521,
0.04790039,-0.4119434,9.77647,
0.04311035,-0.5364844,9.70941,
0.01437012,-0.5125342,9.77647,
0.04311035,-0.3784131,9.814791,
0.009580079,-0.4646338,9.78605,
0.07664063,-0.4023633,9.81,
0.004790039,-0.4215235,9.78605,
0.01437012,-0.4694239,9.75731,
0.06706055,-0.3832031,9.81958,
0.03832031,-0.4454736,9.77168,
0.04311035,-0.4742139,9.77647,
0.0862207,-0.3544629,9.833951,
0.07185059,-0.4167334,9.78126,
0.04311035,-0.4550537,9.79563,
0.0239502,-0.4263135,9.77168,
0.04790039,-0.4454736,9.81958,
0.04790039,-0.3879932,9.78126,
-0.01916016,-0.488584,9.75252,
0.0862207,-0.4071533,9.848321,
0.0239502,-0.483794,9.7142,
0.03832031,-0.3784131,9.81,
0.06706055,-0.4454736,9.78126,
0.07664063,-0.4502637,9.78605,
0.04790039,-0.4119434,9.81958,
0.05269043,-0.4167334,9.766891,
0.06227051,-0.368833,9.82437,
0.03353028,-0.4119434,9.79563,
0.1293311,-0.4550537,9.718989,
0.05748047,-0.4358936,9.82437,
0,-0.3496729,9.814791,
0.1293311,-0.1868115,9.80521,
0.1389111,-0.4742139,9.74294,
-0.07664063,-0.5029541,9.72378,
0.03832031,-0.2874024,9.766891,
0.1437012,-0.4023633,9.877061,
0.09580079,-0.3209326,9.699829,
-0.05269043,-0.488584,9.843531,
0.2011817,-0.3400928,9.80521,
0.119751,-0.3927832,9.72378,
0.04311035,-0.4215235,9.77647,
0.01437012,-0.3879932,9.833951,
0.03832031,-0.3832031,9.81958,
0.05748047,-0.5125342,9.766891,
0.03832031,-0.3496729,9.829161,
0.05269043,-0.4550537,9.79084,
-0.01916016,-0.4694239,9.690249,
0.1916016,-0.368833,9.80521,
0.06227051,-0.3736231,9.857901,
0.06706055,-0.4598438,9.800421,
0.06227051,-0.3113526,9.848321,
0.1484912,-0.3927832,9.73815,
0.01916016,-0.4550537,9.872271,
-0.04790039,-0.4981641,9.69504,
0.03832031,-0.359253,9.78126,
0.1437012,-0.2921924,9.7621,
0.01916016,-0.483794,9.733359,
-0.02874023,-0.483794,9.81958,
0.1772314,-0.2730322,9.766891,
0.1484912,-0.2011817,9.814791,
0.04790039,-0.4406836,9.80521,
-0.01916016,-0.4742139,9.75731,
0.04790039,-0.4406836,9.74294,
0.1916016,-0.3353027,9.74773,
0.1053809,-0.2586621,9.85311,
-0.01437012,-0.4694239,9.73815,
0,-0.4742139,9.85311,
0.0862207,-0.249082,9.766891,
0.1149609,-0.3113526,9.77647,
-0.01916016,-0.4263135,9.77647,
0.09101075,-0.4790039,9.74294,
0.004790039,-0.3400928,9.81,
0.05748047,-0.4790039,9.7621,
0.1101709,-0.4406836,9.79084,
0.03832031,-0.3927832,9.800421,
0.03832031,-0.4023633,9.79563,
0.07664063,-0.3736231,9.82437,
0.04311035,-0.4119434,9.766891,
0.03353028,-0.4406836,9.78126,
0.06706055,-0.4167334,9.79084,
0.06706055,-0.4071533,9.7621,
0.05748047,-0.3736231,9.78605,
0.03353028,-0.4981641,9.78126,
0.07185059,-0.4215235,9.78605,
0.01437012,-0.3879932,9.75731,
0.04311035,-0.3927832,9.78126,
0.08143067,-0.4263135,9.800421,
0.05748047,-0.4167334,9.7621,
0.04311035,-0.4071533,9.77647,
0.01437012,-0.4119434,9.82437,
0.07664063,-0.4071533,9.80521,
0.03353028,-0.3975733,9.81958,
0.004790039,-0.4215235,9.78605,
0.1005908,-0.3975733,9.78605,
0.09580079,-0.3879932,9.80521,
0.04311035,-0.3832031,9.848321,
0.07185059,-0.3784131,9.79084,
0.07185059,-0.4311035,9.77647,
0.05748047,-0.4167334,9.800421,
0.03832031,-0.4598438,9.85311,
0.09101075,-0.3975733,9.79084,
0.08143067,-0.3832031,9.829161,
0.05269043,-0.4023633,9.814791,
0.06706055,-0.3927832,9.833951,
0.05269043,-0.3927832,9.78126,
0.05748047,-0.3784131,9.79084,
0.08143067,-0.4167334,9.82437,
0.04311035,-0.4167334,9.78605,
0.03353028,-0.4406836,9.80521,
0.04790039,-0.4119434,9.80521,
0.04790039,-0.3975733,9.814791,
0.02874023,-0.4215235,9.77168,
0.02874023,-0.4263135,9.77647,
0.1101709,-0.3353027,9.81,
0.09101075,-0.3975733,9.7621,
0.01916016,-0.4119434,9.800421,
0.03353028,-0.4071533,9.81,
0.06227051,-0.3975733,9.75731,
0.07664063,-0.3832031,9.7621,
0.03832031,-0.364043,9.78126,
0.02874023,-0.4263135,9.77168,
0.03832031,-0.4119434,9.81,
0.07664063,-0.4215235,9.78126,
0.07664063,-0.3736231,9.78605,
0.05269043,-0.3927832,9.80521,
0.04790039,-0.4023633,9.78605,
0.07185059,-0.4454736,9.814791,
0.06706055,-0.4454736,9.77647,
0.05269043,-0.3832031,9.82437,
0.07185059,-0.4071533,9.79563,
0.08143067,-0.3879932,9.77168,
0.06706055,-0.3927832,9.78126,
0.06227051,-0.3975733,9.81,
0.05748047,-0.4023633,9.78605,
0.03832031,-0.4071533,9.82437,
0.09580079,-0.4071533,9.77168,
0.05269043,-0.4263135,9.75731,
0.03832031,-0.4023633,9.77168,
0.07185059,-0.3927832,9.80521,
0.07185059,-0.4358936,9.766891,
0.05748047,-0.4071533,9.77168,
0.06227051,-0.4263135,9.77168,
0.08143067,-0.3927832,9.814791,
0.04790039,-0.4406836,9.75731,
0.05269043,-0.4023633,9.74773,
0.05748047,-0.3784131,9.915381,
0.09580079,-0.3496729,9.75252,
0.04311035,-0.4215235,9.75731,
0.0239502,-0.4119434,9.79084,
0.09101075,-0.368833,9.70941,
0.07185059,-0.3975733,9.78126,
0.05748047,-0.3784131,9.843531,
0.01916016,-0.4167334,9.666299,
0.06227051,-0.3496729,9.79084,
0.02874023,-0.368833,9.829161,
0.03832031,-0.368833,9.78605,
0.0862207,-0.3879932,9.814791,
0.08143067,-0.4215235,9.79563,
0.05269043,-0.3544629,9.675879,
0.02874023,-0.3496729,9.78605,
0.04311035,-0.3927832,9.79084,
0.05269043,-0.4119434,9.78126,
0.05269043,-0.3927832,9.75731,
0.05748047,-0.4263135,9.800421,
0.06227051,-0.3879932,9.7621,
0.06227051,-0.3927832,9.800421,
0.06227051,-0.3879932,9.800421,
0.05269043,-0.4119434,9.78605,
0.05748047,-0.4215235,9.79563,
0.05748047,-0.3784131,9.79084,
0.05748047,-0.3832031,9.642349,
0.02874023,-0.3832031,9.78126,
0.06227051,-0.4119434,9.78605,
0.05269043,-0.3927832,9.79563,
0.06706055,-0.3784131,9.79563,
0.07185059,-0.368833,9.79563,
0.09101075,-0.3927832,9.829161,
0.09101075,-0.3879932,9.77168,
0.06706055,-0.4167334,9.78605,
0.03353028,-0.3448828,9.77168,
0.08143067,-0.3784131,9.867481,
0.1724414,-0.3305127,9.72378,
0.01437012,-0.4454736,9.814791,
-0.04311035,-0.4119434,9.833951,
0.09101075,-0.3736231,9.75252,
0.119751,-0.4119434,9.79084,
0.09580079,-0.4023633,9.81,
-0.02874023,-0.3784131,9.80521,
0.04311035,-0.4550537,9.766891,
0.1005908,-0.3927832,9.800421,
0.04311035,-0.3784131,9.81,
0.01437012,-0.4263135,9.81,
0.09580079,-0.3879932,9.78605,
0.06706055,-0.368833,9.80521,
0.03353028,-0.4071533,9.78605,
0.06227051,-0.4119434,9.80521,
0.06706055,-0.3784131,9.78126,
0.06706055,-0.4263135,9.74773,
0.05748047,-0.4119434,9.766891,
0.05269043,-0.483794,9.814791,
0.08143067,-0.2059717,9.7621,
0.02874023,-0.4406836,9.910591,
0.04790039,-0.3113526,9.83874,
0.09580079,-0.4694239,9.75731,
0.0862207,-0.4598438,9.829161,
0.05269043,-0.3736231,9.7621,
0.07664063,-0.3496729,9.833951,
0.1005908,-0.3496729,9.78126,
0.04311035,-0.3975733,9.81958,
0.009580079,-0.4311035,9.74294,
0.05748047,-0.364043,9.83874,
0.09580079,-0.368833,9.800421,
0.08143067,-0.4263135,9.79563,
0.03832031,-0.3927832,9.829161,
0.06227051,-0.3879932,9.80521,
0.09580079,-0.3832031,9.81958,
0.09101075,-0.359253,9.766891,
0.0239502,-0.4311035,9.79084,
0.05748047,-0.3927832,9.733359,
0.03353028,-0.3832031,9.800421,
0.04311035,-0.3400928,9.79084,
0.05269043,-0.3257227,9.766891,
0.0862207,-0.364043,9.80521,
0.09580079,-0.3496729,9.81958,
0.07185059,-0.3784131,9.77647,
0.05748047,-0.3879932,9.81,
0.06227051,-0.3832031,9.78126,
0.06706055,-0.3832031,9.77647,
0.03353028,-0.4215235,9.82437,
0.05748047,-0.3927832,9.78605,
0.03832031,-0.4215235,9.814791,
0.08143067,-0.4023633,9.80521,
0.04790039,-0.3879932,9.73815,
0.07185059,-0.4071533,9.83874,
0.07185059,-0.3879932,9.77647,
0.03832031,-0.3975733,9.81,
0.08143067,-0.4023633,9.80521,
0.02874023,-0.4263135,9.766891,
0.01437012,-0.3832031,9.80521,
0.06227051,-0.3736231,9.77647,
0.06227051,-0.3927832,9.75731,
0.05748047,-0.3736231,9.82437,
0.06227051,-0.4023633,9.80521,
0.05269043,-0.3736231,9.78126,
0.06706055,-0.3496729,9.83874,
0.07185059,-0.368833,9.75252,
0.03832031,-0.4454736,9.79084,
0.1005908,-0.368833,9.82437,
0.07664063,-0.368833,9.78605,
0.07185059,-0.4023633,9.80521,
0.04311035,-0.4454736,9.690249,
0.04311035,-0.4167334,9.843531,
0.1580713,-0.3544629,9.800421,
0.07185059,-0.368833,9.81,
0.05269043,-0.3544629,9.800421,
0.0862207,-0.3975733,9.78126,
0.03832031,-0.3448828,9.81958,
0.06227051,-0.3784131,9.78605,
0.07664063,-0.3400928,9.857901,
0.07185059,-0.3736231,9.77647,
0.05748047,-0.3975733,9.80521,
0.09580079,-0.3927832,9.79084,
0.05269043,-0.3927832,9.814791,
0.02874023,-0.3736231,9.77647,
0.07185059,-0.359253,9.800421,
0.09580079,-0.3975733,9.74773,
0.05269043,-0.3544629,9.843531,
0.04311035,-0.4071533,9.75731,
0.09101075,-0.359253,9.800421,
0.07664063,-0.3879932,9.78126,
0.08143067,-0.368833,9.83874,
0.06227051,-0.4071533,9.78126,
0,-0.3975733,9.81,
0.0862207,-0.3400928,9.79563,
0.01437012,-0.4502637,9.77168,
0.06706055,-0.3496729,9.814791,
0.1005908,-0.359253,9.77168,
0.07664063,-0.3879932,9.77168,
0.04311035,-0.4167334,9.800421,
0.0862207,-0.3544629,9.814791,
0.08143067,-0.3736231,9.814791,
0.03832031,-0.3975733,9.79084,
0.09580079,-0.4071533,9.833951,
0.05269043,-0.4071533,9.75731,
0.009580079,-0.4358936,9.766891,
0.06706055,-0.3927832,9.80521,
0.07664063,-0.3544629,9.78605,
0.06706055,-0.3784131,9.81,
0.03832031,-0.359253,9.79084,
0.04790039,-0.3832031,9.848321,
0.06706055,-0.3927832,9.73815,
0.0239502,-0.4550537,9.7621,
0.06227051,-0.4167334,9.75731,
0.06227051,-0.3784131,9.77647,
0.05269043,-0.364043,9.843531,
0.0239502,-0.4071533,9.800421,
0.07664063,-0.4071533,9.81,
0.0862207,-0.3832031,9.75731,
0.05269043,-0.3448828,9.814791,
0.09580079,-0.4023633,9.857901,
0.06227051,-0.3400928,9.833951,
0.08143067,-0.3879932,9.78605,
0.0862207,-0.359253,9.78605,
0.03353028,-0.3448828,9.79084,
0.09580079,-0.3065625,9.829161,
0.08143067,-0.3927832,9.82437,
0.05269043,-0.4215235,9.79563,
0.04790039,-0.4215235,9.79563,
0.06227051,-0.3017725,9.829161,
0.1053809,-0.359253,9.78605,
0.0239502,-0.3784131,9.7621,
0.01916016,-0.4358936,9.74773,
0.04790039,-0.4263135,9.814791,
0.06706055,-0.3496729,9.77647,
0.05748047,-0.368833,9.886642,
0.06227051,-0.4167334,9.72857,
0.07664063,-0.3927832,9.80521,
0.05269043,-0.3879932,9.77168,
0.04790039,-0.3927832,9.79084,
0.08143067,-0.368833,9.83874,
0.09580079,-0.3257227,9.80521,
0.0239502,-0.4215235,9.766891,
0.01916016,-0.3927832,9.79563,
0.05748047,-0.3784131,9.814791,
0.07185059,-0.3975733,9.81,
0.08143067,-0.3257227,9.82437,
0.06706055,-0.3496729,9.82437,
0.09580079,-0.4071533,9.77168,
0.05269043,-0.359253,9.814791,
0.03353028,-0.359253,9.814791,
0.04311035,-0.3784131,9.848321,
0.06706055,-0.364043,9.766891,
0.05748047,-0.3736231,9.77168,
0.08143067,-0.3305127,9.829161,
0.06227051,-0.4215235,9.77168,
0.06706055,-0.3832031,9.78605,
0.04790039,-0.3975733,9.814791,
0.06706055,-0.368833,9.814791,
0.07185059,-0.3400928,9.77647,
0.05269043,-0.4023633,9.79084,
0.03832031,-0.4119434,9.75731,
0.05748047,-0.3927832,9.81,
0.05748047,-0.368833,9.80521,
0.07185059,-0.4167334,9.766891,
0.07185059,-0.3784131,9.78126,
0.04311035,-0.4119434,9.78605,
0.009580079,-0.359253,9.81,
0.09580079,-0.3879932,9.800421,
0.0862207,-0.3400928,9.79563,
0.05269043,-0.4167334,9.79563,
-0.004790039,-0.4071533,9.78605,
0.06227051,-0.364043,9.814791,
0.1005908,-0.3017725,9.81958,
0.08143067,-0.364043,9.766891,
0.0239502,-0.4167334,9.77168,
0.05269043,-0.4598438,9.733359,
0,-0.3784131,9.74773,
0.03353028,-0.4119434,9.78605,
0.04790039,-0.359253,9.79084,
0.04790039,-0.368833,9.766891,
0.09101075,-0.359253,9.800421,
0.07185059,-0.3736231,9.81958,
0.05269043,-0.4311035,9.79563,
0.05748047,-0.3879932,9.800421,
0.07664063,-0.3544629,9.7621,
0.0862207,-0.4263135,9.843531,
0.06227051,-0.3879932,9.733359,
0.01437012,-0.4406836,9.79563,
0.06706055,-0.3400928,9.79084,
0.06227051,-0.3448828,9.814791,
0.06227051,-0.3832031,9.79084,
0.06227051,-0.3879932,9.78126,
0.05748047,-0.3496729,9.829161,
0.0239502,-0.3736231,9.83874,
0.06706055,-0.364043,9.78126,
0.06227051,-0.488584,9.79563,
0.09101075,-0.3257227,9.766891,
0.04790039,-0.4071533,9.82437,
0.07664063,-0.3305127,9.81,
0.04311035,-0.4023633,9.81,
0.06706055,-0.3784131,9.78605,
0.03353028,-0.4023633,9.82437,
0.07664063,-0.3736231,9.80521,
0.08143067,-0.3784131,9.81958,
0.03832031,-0.368833,9.77647,
0.03832031,-0.4071533,9.814791,
0.05269043,-0.368833,9.81958,
0.06227051,-0.3257227,9.800421,
0.06706055,-0.3975733,9.78126,
0.09101075,-0.4263135,9.872271,
0.009580079,-0.3927832,9.867481,
0.07185059,-0.488584,9.74294,
0.0239502,-0.4598438,9.77647,
0.06227051,-0.3161426,9.800421,
0.03353028,-0.4167334,9.82437,
0.03353028,-0.4358936,9.81,
0.07185059,-0.3832031,9.80521,
0.03353028,-0.3879932,9.77647,
0.04311035,-0.3544629,9.85311,
0.04790039,-0.3496729,9.79563,
0.05269043,-0.4215235,9.78605,
0.02874023,-0.3544629,9.79084,
0.05269043,-0.3448828,9.78605,
0.06227051,-0.4119434,9.80521,
0.07664063,-0.4023633,9.79563,
0.05269043,-0.4071533,9.81,
0.05269043,-0.3879932,9.77647,
0.07185059,-0.4071533,9.80521,
0.05748047,-0.3927832,9.78605,
0.0239502,-0.3784131,9.79084,
0.06227051,-0.3927832,9.78605,
0.05269043,-0.3879932,9.766891,
0.02874023,-0.3879932,9.75252,
0.04311035,-0.3832031,9.79563,
0.02874023,-0.3975733,9.77647,
0.07664063,-0.4263135,9.78605,
0.04311035,-0.359253,9.79563,
0.03353028,-0.4167334,9.79563,
0.06706055,-0.4167334,9.78605,
0.06227051,-0.3544629,9.79563,
0.009580079,-0.4215235,9.675879,
0.03832031,-0.364043,9.7621,
0.03832031,-0.3975733,9.78126,
0.05748047,-0.4071533,9.81958,
0.07185059,-0.3736231,9.800421,
0.05748047,-0.3257227,9.80521,
0.07664063,-0.3784131,9.78605,
0.0239502,-0.3975733,9.78126,
0.02874023,-0.3975733,9.79563,
0.0862207,-0.4358936,9.78605,
0.07664063,-0.364043,9.81958,
0.05269043,-0.368833,9.800421,
0.04790039,-0.4263135,9.79563,
0.06706055,-0.3927832,9.7621,
0.06227051,-0.359253,9.81958,
0.06706055,-0.3784131,9.766891,
0.05748047,-0.3736231,9.82437,
0.02874023,-0.4071533,9.74773,
0.03353028,-0.3736231,9.814791,
0.07185059,-0.4023633,9.833951,
0.1005908,-0.3400928,9.83874,
0.04311035,-0.3975733,9.83874,
0.04790039,-0.4071533,9.7621,
0.03353028,-0.4119434,9.7621,
0.05269043,-0.4454736,9.766891,
0.04790039,-0.3065625,9.905801,
0.01916016,-0.4406836,9.857901,
0.09101075,-0.368833,9.79084,
0.09101075,-0.359253,9.81958,
0.03832031,-0.368833,9.77168,
0.04790039,-0.3736231,9.81,
0.04790039,-0.3879932,9.83874,
0.05748047,-0.4263135,9.766891,
0.05269043,-0.3784131,9.800421,
0.05748047,-0.3736231,9.79084,
0.06227051,-0.364043,9.814791,
0.04311035,-0.3927832,9.79084,
0.03353028,-0.3927832,9.80521,
0.05748047,-0.3832031,9.78605,
0.05748047,-0.3544629,9.80521,
0.03353028,-0.3544629,9.78126,
0.04790039,-0.4023633,9.78605,
0.04311035,-0.4167334,9.78605,
0.05269043,-0.3879932,9.766891,
0.04311035,-0.4023633,9.78126,
0.06227051,-0.4167334,9.80521,
0.06706055,-0.3879932,9.77168,
0.05269043,-0.4454736,9.79084,
0.05269043,-0.3784131,9.81,
0.03832031,-0.3544629,9.78126,
0.04311035,-0.368833,9.81,
0.01916016,-0.4071533,9.81,
0.0862207,-0.4215235,9.79563,
0.04311035,-0.3927832,9.814791,
0.06227051,-0.3784131,9.7621,
0.07185059,-0.3400928,9.81958,
0.06227051,-0.4167334,9.800421,
0.03832031,-0.4406836,9.833951,
0.01437012,-0.4263135,9.814791,
0.05269043,-0.3784131,9.77647,
0.08143067,-0.3736231,9.79563,
0.04790039,-0.359253,9.80521,
0.06706055,-0.3736231,9.77168,
0.05748047,-0.4071533,9.75731,
0.06706055,-0.3784131,9.81,
0.06227051,-0.3832031,9.81,
0.0862207,-0.3879932,9.78605,
0.08143067,-0.3832031,9.800421,
0.07664063,-0.4023633,9.81,
0.06227051,-0.3927832,9.79563,
0.05269043,-0.4215235,9.814791,
0.07664063,-0.3496729,9.82437,
0.05269043,-0.3975733,9.81958,
0.07185059,-0.3736231,9.80521,
0.09101075,-0.3784131,9.81,
0.03832031,-0.3879932,9.7621,
0.004790039,-0.3927832,9.78126,
0.04790039,-0.3879932,9.829161,
0.04790039,-0.368833,9.78126,
0.03832031,-0.3832031,9.81,
0.0239502,-0.3975733,9.75731,
0.04790039,-0.368833,9.77168,
0.06706055,-0.3879932,9.80521,
0.06706055,-0.359253,9.77647,
0.05269043,-0.3879932,9.800421,
0.04311035,-0.4167334,9.800421,
0.05269043,-0.3879932,9.80521,
0.03832031,-0.3400928,9.79563,
0.06706055,-0.368833,9.79084,
0.04311035,-0.364043,9.80521,
0.04311035,-0.3879932,9.79084,
0.06706055,-0.3209326,9.814791,
0.03832031,-0.3879932,9.82437,
0.02874023,-0.4167334,9.766891,
0.04790039,-0.3784131,9.800421,
0.06227051,-0.3400928,9.814791,
0.04311035,-0.364043,9.80521,
0.03832031,-0.368833,9.78126,
0.04311035,-0.4071533,9.80521,
0.04311035,-0.359253,9.75731,
0.07185059,-0.359253,9.81,
0.06706055,-0.359253,9.79563,
0.04790039,-0.3832031,9.81958,
0.04790039,-0.3784131,9.80521,
0.04790039,-0.4167334,9.79084,
0.07185059,-0.4023633,9.78605,
0.08143067,-0.359253,9.80521,
0.05748047,-0.3784131,9.800421,
0.05748047,-0.3736231,9.79563,
0.06706055,-0.3927832,9.77168,
0.06227051,-0.3736231,9.74773,
0.04790039,-0.368833,9.79563,
0.06706055,-0.3448828,9.81,
0.06227051,-0.4263135,9.79563,
0.06227051,-0.3736231,9.78126,
